Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Createur_de_la_donnee,Date_de_mise_a_jour,Contacts_du_POI,Classements_du_POI,Description,CP,Ville,nom_departement,nom_region,nom_membre,raison_sociale
Disney's Hotel New York® - The Art of Marvel,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",48.87076,2.7877176,Avenue René Goscinny,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.disneylandparis.fr/hotels/disneys-hotel-new-york/,4 étoiles#Classement officiel des hébergements touristiques,"À 10 minutes à pied des Parcs Disneyland® et de Disney Village®, découvrez le Disney's Hotel New York® - The Art of Marvel, un hôtel 4 étoiles au style new-yorkais. Son ambiance urbaine et ses touches Art Déco vous plongent dans la magie dès votre arrivée. Profitez de chambres spacieuses et confortables qui vous transporteront au sommet d'un gratte-ciel. Que vous soyez entre amis, en amoureux ou en famille, détendez-vous dans notre grande piscine pour vivre des moments inoubliables.",77777,Chessy,Seine-et-Marne,Île-de-France,Chessy,CA Val d'Europe Agglomération
AC Hotel Paris Porte Maillot,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",48.88225,2.2818787,6 rue Gustave Charpentier,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.achotelparismaillot.com/,4 étoiles#Classement officiel des hébergements touristiques|Clef Verte#Clef verte,"L'AC Hotel Paris Porte Maillot, un hôtel 4 étoiles de 164 chambres et suites, est idéalement situé en face du Palais des Congrès de Paris. Accessible par divers moyens de transport, comme les navettes pour les aéroports, le métro et les bus, il vous permettra de visiter facilement les sites touristiques. Profitez de chambres spacieuses au design moderne et confortablement équipées pour une expérience unique à Paris.",75017,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Hôtel Andréa,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",48.858204,2.3502934,3 rue Saint-Bon,Paris je t'aime - Office de Tourisme,2026-03-20, http://hotelandrea.paris/fr/,3 étoiles#Classement officiel des hébergements touristiques,"Découvrez l'Hôtel Andrea, idéalement situé près de l'Hôtel de Ville de Paris et du quartier du Marais. Dans un bel immeuble du XXe siècle, l'établissement vous offre un cadre élégant pour votre séjour. Chaque chambre allie modernité et charme ancien. Profitez du confort et des services haut de gamme, tout en explorant les trésors de la ville lumière. Réservez maintenant pour une expérience inoubliable à l'Hôtel Andrea.",75004,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Campanile Meaux,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",48.956635,2.91811,1 rue de la Cave aux Hérons - RN 3,Paris je t'aime - Office de Tourisme,2026-03-20, http://campanile-meaux.fr/,2 étoiles#Classement officiel des hébergements touristiques,"Découvrez le Campanile Meaux pour des instants conviviaux inoubliables ! Idéal pour des retrouvailles en famille, entre amis ou entre collègues, cet établissement offre un cadre chaleureux propice à la détente. Profitez de services variés pour rendre votre séjour encore plus agréable. Les chambres sont équipées du meilleur confort : literie haut de gamme, salle de bain moderne, écrans plats LCD, wifi gratuit… Réservez dès maintenant pour vivre bien plus qu'une simple nuit !",77100,Meaux,Seine-et-Marne,Île-de-France,Meaux,CA du Pays de Meaux
Four Seasons Hotel George V,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",48.868744,2.300839,31 avenue George V,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.fourseasons.com/fr/paris/,5 étoiles#Classement officiel des hébergements touristiques|Palace#Classement officiel des hébergements touristiques,"Le Four Seasons Hotel George V séduit par ses créations florales remarquables et ses trois restaurants étoilés, une première en Europe. Entre charme typiquement parisien des appartements, terrasses offrant une vue imprenable sur la Ville Lumière et service chaleureux, cet établissement est devenu une véritable légende de l'hôtellerie parisienne.",75008,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Atlantic Hôtel,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",48.87815,2.326389,44 rue de Londres,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.atlantic-hotel-paris.com/,3 étoiles#Classement officiel des hébergements touristiques,"Idéalement situé au cœur du 8ème arrondissement, l’Atlantic Hôtel, dans l'Opéra, est parfait pour explorer Paris. Rendez-vous d’affaires, tourisme, shopping, spectacles : l’Opéra répond à toutes vos attentes. Nos chambres au décor contemporain offrent le confort d'un 3 étoiles : literie de qualité, wifi gratuit, minibar, coffre-fort, plateau de courtoisie. Profitez pleinement de votre séjour à l’Atlantic Hôtel.",75008,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Première Classe Roissy Aéroport Le Mesnil Amelot,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",49.017906,2.5870223,Rue du Stade Sauvanet,Paris je t'aime - Office de Tourisme,2026-03-20, http://premiere-classe-roissy-mesnil-amelot.fr/,2 étoiles#Classement officiel des hébergements touristiques,"Votre hôtel se trouve à seulement 25 minutes de Disneyland Paris et à 20 minutes du parc Astérix. Vous serez également à proximité de l'aéroport Charles de Gaulle, à environ 2 km. Pour faciliter vos déplacements, une navette est disponible tous les jours de 5h à minuit, avec des départs toutes les 35 minutes. Profitez d'une situation idéale pour découvrir les attractions et pour voyager en toute tranquillité.",77990,Le Mesnil-Amelot,Seine-et-Marne,Île-de-France,Le Mesnil-Amelot,CA Roissy Pays de France
Campanile Conflans-Sainte-Honorine,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",49.005466,2.0849328,91 rue de Cergy,Paris je t'aime - Office de Tourisme,2026-03-20, http://campanile-conflans-sainte-honorine.fr/,3 étoiles#Classement officiel des hébergements touristiques,"Découvrez le Campanile Conflans-Sainte-Honorine pour des instants conviviaux inoubliables ! En famille, entre amis ou entre collègues, profitez d'un cadre chaleureux et de services complets. Les chambres offrent un confort moderne avec literie haut de gamme, salle de bain équipée, écrans plats LCD, et wifi gratuit. Réservez dès maintenant pour vivre bien plus qu'une simple nuit!",78700,Conflans-Sainte-Honorine,Yvelines,Île-de-France,Conflans-Sainte-Honorine,CU Grand Paris Seine et Oise
Hôtel Campanile Conflans,"['Restauration', 'Lieu', ""Point d'intérêt"", 'Restaurant', 'Hébergement', 'Hôtel', 'Hôtel-restaurant', 'Hôtellerie']",49.005797,2.08548,91 rue de Cergy,Communauté Urbaine Grand Paris Seine & Oise,2025-04-09,,Accueil Vélo#France Vélo Tourisme|3 étoiles#Classement officiel des hébergements touristiques,"l'hôtel 3 étoiles vous accueille dans un cadre agréable, idéal pour explorer la ville et les alentours. Profitez de son emplacement central et de ses équipements modernes pour un séjour confortable et pratique.
Labelisé Accueil Vélo.",78700,Conflans-Sainte-Honorine,Yvelines,Île-de-France,Conflans-Sainte-Honorine,CU Grand Paris Seine et Oise
Campanile Paris Ouest Chaville,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",48.81332,2.192579,885 avenue Roger Salengro,Paris je t'aime - Office de Tourisme,2026-03-20, http://campanile-chaville-pont-de-sevres.fr/,3 étoiles#Classement officiel des hébergements touristiques,"Venez vivre des instants conviviaux au Campanile Paris Ouest Chaville ! Que ce soit en famille, entre amis ou entre collègues, plongez dans une ambiance chaleureuse et profitez de tous nos services. Nos chambres vous offrent un confort moderne avec une literie haut de gamme, une salle de bain équipée, des écrans plats LCD et une connexion wifi gratuite. Réservez dès maintenant pour une expérience bien plus qu'une simple nuit !",92370,Chaville,Hauts-de-Seine,Île-de-France,Chaville,Métropole du Grand Paris
Hôtel Le Belmont,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",48.86925,2.2977962,30 rue de Bassano,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.belmont-paris-hotel.com/,4 étoiles#Classement officiel des hébergements touristiques,"Idéalement situé au cœur de Paris, l'Hôtel Le Belmont est un havre de paix quatre étoiles dans le prestigieux « Triangle d’Or ». Ses 74 chambres et suites, inspirées de l’époque romantique, incarnent l’Art de Vivre à la Française. Profitez du Spa Terraké pour hammam, gommage oriental et salle de fitness. Un cocon luxueux pour une expérience de bien-être inégalée.",75116,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Première Classe Fleury-Mérogis,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",48.6423,2.361756,2 rue du Chêne à Champagne,Paris je t'aime - Office de Tourisme,2026-03-20, http://premiere-classe-fleury-merogis.fr/,1 étoile#Classement officiel des hébergements touristiques,"Voyagez malin avec l'hôtel Première Classe Fleury-Mérogis : le confort sans se ruiner ! Découvrez des chambres accessibles 24h/24 via des bornes interactives, une salle de bain privative, un petit déjeuner copieux inclus, une connexion wifi gratuite, ainsi qu'un distributeur rempli de boissons et en-cas sucrés et salés pour les petites faims. Idéal pour des séjours professionnels ou des escapades en France et en Europe. Tout le confort à mini prix, pour un séjour maxi bien !",91700,Fleury-Mérogis,Essonne,Île-de-France,Fleury-Mérogis,CA Coeur d'Essonne Agglomération
Novotel Paris Vaugirard Montparnasse,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",48.84,2.3033793,257 rue de Vaugirard,Paris je t'aime - Office de Tourisme,2026-03-20, https://all.accor.com/hotel/1978/index.fr.shtml,Tourisme & Handicap auditif#Marque Tourisme et Handicap|Tourisme & Handicap visuel#Marque Tourisme et Handicap|4 étoiles#Classement officiel des hébergements touristiques|Clef Verte#Clef verte|Tourisme & Handicap mental#Marque Tourisme et Handicap|Tourisme & Handicap moteur#Marque Tourisme et Handicap,"Idéalement situé à Paris, près de la gare Montparnasse, l'hôtel Novotel Paris Vaugirard Montparnasse est un établissement 4 étoiles offrant 187 chambres climatisées, un parking privé, un restaurant, un bar, un centre de convention et des salles de réunion avec vue sur la Tour Eiffel. Il propose également une salle de fitness, un sauna, un accès Wifi gratuit, une Xbox Kinect et un espace de jeux pour divertir toute la famille. Idéal pour un séjour confortable au cœur de la Ville Lumière.",75015,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
La Clef Tour Eiffel Paris by The Crest Collection,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hébergement collectif', 'Résidence de tourisme']",48.864582,2.2887383,83 avenue Kléber,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.discoverasr.com/fr/the-crest-collection/france/la-clef-tour-eiffel-paris,5 étoiles#Classement officiel des hébergements touristiques,"Idéalement située entre le Trocadéro et les Champs Élysées, La Clef Tour Eiffel Paris offre un charmant pied-à-terre au cœur de la ville lumière. Cette résidence unique vous donne un accès privilégié aux sites culturels et de loisirs, ainsi qu'aux ambassades et entreprises. L'alliance du style haussmannien et du post-modernisme crée une élégance intemporelle dans ses 112 chambres et appartements. Les espaces spacieux offrent une bouffée d'air frais en plein cœur de la capitale. Luxueuse et de la marque The Crest Collection.",75116,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Best Western Hôtel Littéraire Arthur Rimbaud,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",48.870983,2.3557615,6 rue Gustave Goublier,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.hotel-litteraire-arthur-rimbaud.com/,4 étoiles#Classement officiel des hébergements touristiques|Clef Verte#Clef verte,"Idéalement situé dans une rue piétonne, à proximité des gares de l'Est et du Nord, l'hôtel Littéraire Arthur Rimbaud bénéficie d'un emplacement stratégique. À deux pas du passage Brady et des portes emblématiques de Saint Denis et Saint Martin, cet établissement offre un cadre privilégié pour les amateurs de littérature et les explorateurs urbains. Avec sa proximité aux principaux axes de transport et aux sites historiques, il constitue une escale idéale pour découvrir Paris.",75010,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Campanile Roissy - Aéroport CDG - Le Mesnil-Amelot,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",49.018143,2.586431,2 rue du Stade Auvanet,Paris je t'aime - Office de Tourisme,2026-03-20, http://campanile-roissy-le-mesnil-amelot.fr/,3 étoiles#Classement officiel des hébergements touristiques,"Découvrez le Campanile Roissy - Aéroport CDG au Mesnil-Amelot, où convivialité rime avec confort ! Parfait pour vos séjours en famille, entre amis ou entre collègues. Profitez d'un cadre chaleureux et de services de qualité. Les chambres offrent un confort moderne avec literie haut de gamme, salle de bain équipée, écrans plats LCD et wifi gratuit. Réservez dès maintenant pour une expérience bien plus qu'une simple nuit !",77900,Le Mesnil-Amelot,Seine-et-Marne,Île-de-France,Le Mesnil-Amelot,CA Roissy Pays de France
Ariane Montparnasse,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",48.832115,2.3218005,35 rue de la Sablière,Paris je t'aime - Office de Tourisme,2026-03-20, https://www.hotel-ariane.fr/,3 étoiles#Classement officiel des hébergements touristiques,"Situé dans un charmant bâtiment du XIXe siècle, au cœur d'une rue paisible de la Rive Gauche, cet hôtel original est centré sur le thème du sablier et du temps. De la réception aux chambres élégantes, des engrenages et des sabliers créent une atmosphère enveloppante. Chaque détail, des tableaux aux photos, évoque avec élégance la thématique du temps qui passe. Une vraie invitation à la contemplation et à la sérénité.",75014,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Hôtel Vic Eiffel,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",48.845238,2.309923,92 boulevard Garibaldi,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.hotelviceiffel.com/,3 étoiles#Classement officiel des hébergements touristiques,"Situé sur la rive gauche, à proximité des monuments emblématiques tels que les Invalides et la tour Eiffel, l'hôtel Vic Eiffel est un établissement de charme. Avec ses 30 chambres au confort exceptionnel, il offre une atmosphère chaleureuse, typiquement parisienne. L'équipe attentive et dévouée sera aux petits soins pour que votre séjour soit inoubliable. Un havre de paix pour une escapade parisienne réussie.",75015,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
Hôtel Marais HÔme,"['Lieu', ""Point d'intérêt"", 'Hébergement', 'Hôtel', 'Hôtellerie']",48.865475,2.3656979,38 boulevard du Temple,Paris je t'aime - Office de Tourisme,2026-03-20, http://www.hotel-marais-home.fr/,3 étoiles#Classement officiel des hébergements touristiques,"Plongez dans l'univers envoûtant de l'Hôtel Marais HÔme à Paris pour une escapade alliant raffinement et bien-être. Rénové en 2013, cet établissement propose 33 chambres conjuguant design chic et légèreté. Laissez-vous séduire par son atmosphère poétique et offrez-vous une parenthèse enchantée au cœur de la capitale.",75011,Paris,Paris,Île-de-France,Paris,Métropole du Grand Paris
